"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"0594" "Oslo" "0594 OSLO" "Gate-/veg-adresse" "59.9417" "10.8359" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0595" "Oslo" "0595 OSLO" "Gate-/veg-adresse" "59.9458" "10.8515" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0596" "Oslo" "0596 OSLO" "Gate-/veg-adresse" "59.9436" "10.8465" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0597" "Oslo" "0597 OSLO" "Gate-/veg-adresse" "59.9464" "10.8455" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0598" "Oslo" "0598 OSLO" "Gate-/veg-adresse" "59.9395" "10.8271" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0601" "Oslo" "0601 OSLO" "Postboksar" "59.9096" "10.798" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "301" "Oslo kommune"
"0602" "Oslo" "0602 OSLO" "Postboksar" "59.9096" "10.798" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "301" "Oslo kommune"
"0603" "Oslo" "0603 OSLO" "Postboksar" "59.9096" "10.798" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "301" "Oslo kommune"
"0604" "Oslo" "0604 OSLO" "Postboksar" "59.9096" "10.798" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "301" "Oslo kommune"
"0605" "Oslo" "0605 OSLO" "Postboksar" "59.9096" "10.798" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "301" "Oslo kommune"
"0606" "Oslo" "0606 OSLO" "Postboksar" "59.91384" "10.79722" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0607" "Oslo" "0607 OSLO" "Postboksar" "59.9096" "10.798" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "301" "Oslo kommune"
"0608" "Oslo" "0608 OSLO" "Postboksar" "59.91403" "10.77463" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0609" "Oslo" "0609 OSLO" "Postboksar" "59.9096" "10.798" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "301" "Oslo kommune"
"0610" "Oslo (ikkje i bruk)" "0610 OSLO (ikkje i bruk)" "Firma/organisasjon med eige postnummer" "59.9165" "10.8047" "2" "Koordinatane er retta av Erik Bolstad" "07.09.2012" "301" "Oslo kommune"
"0611" "Oslo" "0611 OSLO" "Postboksar" "59.90342" "10.82118" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0612" "Oslo" "0612 OSLO" "Postboksar" "59.89728" "10.81286" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0613" "Oslo" "0613 OSLO" "Postboksar" "59.9286" "10.8376" "2" "Koordinatane er retta av Erik Bolstad" "01.09.2009" "301" "Oslo kommune"
"0614" "Oslo" "0614 OSLO" "Postboksar" "59.92832" "10.85254" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0615" "Oslo" "0615 OSLO" "Postboksar" "59.92832" "10.85254" "6" "Usikker plassering" "10.01.2014" "301" "Oslo kommune"
"0616" "Oslo" "0616 OSLO" "Postboksar" "59.92267" "10.85638" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0617" "Oslo" "0617 OSLO" "Postboksar" "59.91383" "10.84189" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0618" "Oslo" "0618 OSLO" "Postboksar" "59.91639" "10.8485" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0619" "Oslo" "0619 OSLO" "Postboksar" "59.89420" "10.84063" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0620" "Oslo" "0620 OSLO" "Postboksar" "59.88282" "10.84479" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0621" "Oslo" "0621 OSLO" "Postboksar" "59.87568" "10.84323" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0622" "Oslo" "0622 OSLO" "Postboksar" "59.87962" "10.85243" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0623" "Oslo" "0623 OSLO" "Postboksar" "59.92605" "10.84573" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0624" "Oslo" "0624 OSLO" "Postboksar" "59.86820" "10.83823" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0626" "Oslo" "0626 OSLO" "Postboksar" "59.90732" "10.78082" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0630" "Oslo (ikkje i bruk)" "0630 OSLO (ikkje i bruk)" "Firma/organisasjon med eige postnummer" "59.9145" "10.7751" "2" "Koordinatane er retta av Erik Bolstad" "07.09.2012" "301" "Oslo kommune"
"0640" "Oslo (ikkje i bruk)" "0640 OSLO (ikkje i bruk)" "Firma/organisasjon med eige postnummer" "59.9153" "10.7776" "2" "Koordinatane er retta av Erik Bolstad" "07.09.2012" "301" "Oslo kommune"
"0650" "Oslo" "0650 OSLO" "Gate-/veg-adresse" "59.9115" "10.7728" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0651" "Oslo" "0651 OSLO" "Gate-/veg-adresse" "59.9133" "10.7701" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0652" "Oslo" "0652 OSLO" "Gate-/veg-adresse" "59.9122" "10.7752" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0653" "Oslo" "0653 OSLO" "Gate-/veg-adresse" "59.912725" "10.776906" "2" "Koordinatane er retta av Emil MÃ¼ller" "18.09.2013" "301" "Oslo kommune"
"0654" "Oslo" "0654 OSLO" "Gate-/veg-adresse" "59.9127" "10.7798" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0655" "Oslo" "0655 OSLO" "Gate-/veg-adresse" "59.9121" "10.7827" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0656" "Oslo" "0656 OSLO" "Gate-/veg-adresse" "59.9076" "10.774" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0657" "Oslo" "0657 OSLO" "Gate-/veg-adresse" "59.9071" "10.785" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0658" "Oslo" "0658 OSLO" "Gate-/veg-adresse" "59.9088" "10.7894" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0659" "Oslo" "0659 OSLO" "Gate-/veg-adresse" "59.9077" "10.8011" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0660" "Oslo" "0660 OSLO" "Gate-/veg-adresse" "59.9099" "10.7996" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0661" "Oslo" "0661 OSLO" "Gate-/veg-adresse" "59.9134" "10.7958" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0662" "Oslo" "0662 OSLO" "Gate-/veg-adresse" "59.9206" "10.7966" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0663" "Oslo" "0663 OSLO" "Gate-/veg-adresse" "59.9165" "10.8003" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0664" "Oslo" "0664 OSLO" "Gate-/veg-adresse" "59.9174" "10.8191" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0665" "Oslo" "0665 OSLO" "Gate-/veg-adresse" "59.9199" "10.8146" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0666" "Oslo" "0666 OSLO" "Gate-/veg-adresse" "59.9164" "10.8232" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0667" "Oslo" "0667 OSLO" "Gate-/veg-adresse" "59.9069" "10.8206" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0668" "Oslo" "0668 OSLO" "Gate-/veg-adresse" "59.9271" "10.845" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0669" "Oslo" "0669 OSLO" "Gate-/veg-adresse" "59.9161" "10.837" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0670" "Oslo" "0670 OSLO" "Gate-/veg-adresse" "59.9189" "10.8433" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0671" "Oslo" "0671 OSLO" "Gate-/veg-adresse" "59.9109" "10.8444" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0672" "Oslo" "0672 OSLO" "Gate-/veg-adresse" "59.912" "10.8521" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0673" "Oslo" "0673 OSLO" "Gate-/veg-adresse" "59.9208" "10.8556" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0674" "Oslo" "0674 OSLO" "Gate-/veg-adresse" "59.9173" "10.858" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0675" "Oslo" "0675 OSLO" "Gate-/veg-adresse" "59.9246" "10.8634" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0676" "Oslo" "0676 OSLO" "Gate-/veg-adresse" "59.923601" "10.871396" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "301" "Oslo kommune"
"0677" "Oslo" "0677 OSLO" "Gate-/veg-adresse" "59.9005" "10.7967" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0678" "Oslo" "0678 OSLO" "Gate-/veg-adresse" "59.9022" "10.8101" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0679" "Oslo" "0679 OSLO" "Gate-/veg-adresse" "59.8962" "10.8143" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0680" "Oslo" "0680 OSLO" "Gate-/veg-adresse" "59.8898" "10.8111" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0681" "Oslo" "0681 OSLO" "Gate-/veg-adresse" "59.894" "10.8185" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0682" "Oslo" "0682 OSLO" "Gate-/veg-adresse" "59.9014" "10.8315" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0683" "Oslo" "0683 OSLO" "Gate-/veg-adresse" "59.9018" "10.8423" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0684" "Oslo" "0684 OSLO" "Gate-/veg-adresse" "59.9021" "10.8478" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0685" "Oslo" "0685 OSLO" "Gate-/veg-adresse" "59.8966" "10.847" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0686" "Oslo" "0686 OSLO" "Gate-/veg-adresse" "59.8935" "10.838" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0687" "Oslo" "0687 OSLO" "Gate-/veg-adresse" "59.893" "10.8503" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0688" "Oslo" "0688 OSLO" "Gate-/veg-adresse" "59.887" "10.8552" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0689" "Oslo" "0689 OSLO" "Gate-/veg-adresse" "59.8797" "10.8527" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0690" "Oslo" "0690 OSLO" "Gate-/veg-adresse" "59.8867" "10.8426" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0691" "Oslo" "0691 OSLO" "Gate-/veg-adresse" "59.8803" "10.8464" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0692" "Oslo" "0692 OSLO" "Gate-/veg-adresse" "59.877" "10.8394" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0693" "Oslo" "0693 OSLO" "Gate-/veg-adresse" "59.8735" "10.8465" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0694" "Oslo" "0694 OSLO" "Gate-/veg-adresse" "59.8678" "10.8402" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0701" "Oslo" "0701 OSLO" "Postboksar" "59.94832" "10.6439" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0702" "Oslo" "0702 OSLO" "Postboksar" "59.9462" "10.6428" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "301" "Oslo kommune"
"0705" "Oslo" "0705 OSLO" "Postboksar" "59.94692" "10.65486" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0710" "Oslo" "0710 OSLO" "Postboksar" "59.95055" "10.69343" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0712" "Oslo" "0712 OSLO" "Postboksar" "59.95725" "10.6730" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0750" "Oslo" "0750 OSLO" "Gate-/veg-adresse" "59.9395" "10.6401" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0751" "Oslo" "0751 OSLO" "Gate-/veg-adresse" "59.9425" "10.6395" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0752" "Oslo" "0752 OSLO" "Gate-/veg-adresse" "59.9424" "10.6449" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0753" "Oslo" "0753 OSLO" "Gate-/veg-adresse" "59.9416" "10.6482" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0754" "Oslo" "0754 OSLO" "Gate-/veg-adresse" "59.953370" "10.644506" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "301" "Oslo kommune"
"0755" "Oslo" "0755 OSLO" "Gate-/veg-adresse" "59.9551" "10.6401" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0756" "Oslo" "0756 OSLO" "Gate-/veg-adresse" "59.9533" "10.6368" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0757" "Oslo" "0757 OSLO" "Gate-/veg-adresse" "59.9604" "10.6347" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0758" "Oslo" "0758 OSLO" "Gate-/veg-adresse" "60.0169" "10.6122" "2" "Koordinatane er retta av Erik Bolstad" "19.09.2013" "301" "Oslo kommune"
"0759" "Oslo (ikkje i bruk)" "0759 OSLO (ikkje i bruk)" "Gate-/veg-adresse" "60.0171" "10.6035" "5" "Koordinatane er retta av ein yr.no-brukar" "07.09.2012" "301" "Oslo kommune"
"0760" "Oslo" "0760 OSLO" "Gate-/veg-adresse" "59.9469" "10.6432" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0763" "Oslo" "0763 OSLO" "Gate-/veg-adresse" "59.976" "10.6459" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0764" "Oslo" "0764 OSLO" "Gate-/veg-adresse" "59.9697" "10.647" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0765" "Oslo" "0765 OSLO" "Gate-/veg-adresse" "59.9663" "10.6453" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0766" "Oslo" "0766 OSLO" "Gate-/veg-adresse" "59.9616" "10.6505" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0767" "Oslo" "0767 OSLO" "Gate-/veg-adresse" "59.9536" "10.6527" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0768" "Oslo" "0768 OSLO" "Gate-/veg-adresse" "59.9489" "10.653" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0770" "Oslo" "0770 OSLO" "Gate-/veg-adresse" "59.9487" "10.661" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0771" "Oslo" "0771 OSLO" "Gate-/veg-adresse" "59.9509" "10.664" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0772" "Oslo" "0772 OSLO" "Gate-/veg-adresse" "59.951" "10.6708" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0773" "Oslo" "0773 OSLO" "Gate-/veg-adresse" "59.9533" "10.6791" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0774" "Oslo" "0774 OSLO" "Gate-/veg-adresse" "59.9491" "10.6841" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0775" "Oslo" "0775 OSLO" "Gate-/veg-adresse" "59.948" "10.6914" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0776" "Oslo" "0776 OSLO" "Gate-/veg-adresse" "59.9536" "10.6901" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0777" "Oslo" "0777 OSLO" "Gate-/veg-adresse" "59.9527" "10.701" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0778" "Oslo" "0778 OSLO" "Gate-/veg-adresse" "59.9541" "10.7082" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0779" "Oslo" "0779 OSLO" "Gate-/veg-adresse" "59.959" "10.7023" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0781" "Oslo" "0781 OSLO" "Gate-/veg-adresse" "59.9598" "10.693" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0782" "Oslo" "0782 OSLO" "Gate-/veg-adresse" "59.96" "10.683" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0783" "Oslo" "0783 OSLO" "Gate-/veg-adresse" "59.9563" "10.675" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0784" "Oslo" "0784 OSLO" "Gate-/veg-adresse" "59.9561" "10.6688" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0785" "Oslo" "0785 OSLO" "Gate-/veg-adresse" "59.956963" "10.659555" "2" "Koordinatane er retta av Emil MÃ¼ller" "19.09.2013" "301" "Oslo kommune"
"0786" "Oslo" "0786 OSLO" "Gate-/veg-adresse" "59.9613" "10.6574" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0787" "Oslo" "0787 OSLO" "Gate-/veg-adresse" "59.9611" "10.6745" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0788" "Oslo" "0788 OSLO" "Gate-/veg-adresse" "59.9706" "10.6521" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0789" "Oslo" "0789 OSLO" "Gate-/veg-adresse" "59.9691" "10.6569" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0790" "Oslo" "0790 OSLO" "Gate-/veg-adresse" "59.9763" "10.6614" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0791" "Oslo" "0791 OSLO" "Gate-/veg-adresse" "59.9752" "10.6688" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0801" "Oslo" "0801 OSLO" "Postboksar" "59.95251" "10.75133" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0805" "Oslo" "0805 OSLO" "Postboksar" "59.94863" "10.73294" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0806" "Oslo" "0806 OSLO" "Postboksar" "59.9486" "10.7329" "1" "Koordinatane gjeld postkontoret" "01.09.2009" "301" "Oslo kommune"
"0807" "Oslo" "0807 OSLO" "Postboksar" "59.96473" "10.73299" "1" "Koordinatane gjeld postkontoret" "11.10.2011" "301" "Oslo kommune"
"0840" "Oslo" "0840 OSLO" "Fleire bruksomrÃ¥de" "59.9486" "10.7349" "2" "Koordinatane er retta av Erik Bolstad" "01.11.2013" "301" "Oslo kommune"
"0850" "Oslo" "0850 OSLO" "Gate-/veg-adresse" "59.9387" "10.733" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0851" "Oslo" "0851 OSLO" "Gate-/veg-adresse" "59.944" "10.7277" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0852" "Oslo" "0852 OSLO" "Gate-/veg-adresse" "59.9417" "10.734" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0853" "Oslo" "0853 OSLO" "Gate-/veg-adresse" "59.9426" "10.7452" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0854" "Oslo" "0854 OSLO" "Gate-/veg-adresse" "59.9458" "10.7382" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0855" "Oslo" "0855 OSLO" "Gate-/veg-adresse" "59.9532" "10.7337" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0856" "Oslo" "0856 OSLO" "Gate-/veg-adresse" "59.9486" "10.7276" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0857" "Oslo" "0857 OSLO" "Gate-/veg-adresse" "59.9564" "10.7315" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0858" "Oslo" "0858 OSLO" "Gate-/veg-adresse" "59.9529" "10.7297" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0860" "Oslo" "0860 OSLO" "Gate-/veg-adresse" "59.9603" "10.7338" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0861" "Oslo" "0861 OSLO" "Gate-/veg-adresse" "59.9638" "10.7462" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0862" "Oslo" "0862 OSLO" "Gate-/veg-adresse" "59.9645" "10.738" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0863" "Oslo" "0863 OSLO" "Gate-/veg-adresse" "59.9667" "10.7301" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0864" "Oslo" "0864 OSLO" "Gate-/veg-adresse" "59.9647" "10.7333" "5" "Koordinatane er retta av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0870" "Oslo" "0870 OSLO" "Gate-/veg-adresse" "59.9486" "10.7461" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0871" "Oslo" "0871 OSLO" "Gate-/veg-adresse" "59.9477" "10.7546" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0872" "Oslo" "0872 OSLO" "Gate-/veg-adresse" "59.9492" "10.7607" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0873" "Oslo" "0873 OSLO" "Gate-/veg-adresse" "59.9536" "10.7562" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0874" "Oslo" "0874 OSLO" "Gate-/veg-adresse" "59.9605" "10.7505" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0875" "Oslo" "0875 OSLO" "Gate-/veg-adresse" "59.9563" "10.7424" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0876" "Oslo" "0876 OSLO" "Gate-/veg-adresse" "59.9527" "10.7449" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
"0877" "Oslo" "0877 OSLO" "Gate-/veg-adresse" "59.9459" "10.7444" "3" "Koordinatane er kontrollerte av ein yr.no-brukar" "17.09.2013" "301" "Oslo kommune"
